Code_Country,Ref_Y,Year,Country,Country1,TyH_Vote,TyH_Seats,Dalton_Vote,Dalton_Seats,Knutsen_Vote,Knutsen_Seats,VDEM_pol,Dalton_OP,election,party_replacement_v,Volat_A_Cohen_2pct,Volat_A_Cohen_5pct,Volat_A_Cohen_7pct,stable_party_v,Volat_B_Cohen_2pct,Volat_B_Cohen_5pct,Volat_B_Cohen_7pct,volatility,Evolat_Cohen_2pct,Evolat_Cohen_5pct,Evolat_Cohen_7pct,Volat_A_Schmidt,Volat_B_Schmidt,Evolat_Schmidt,Enph_Schmidt,gdppc,gdp_growth,inflation,unemployment,gini,PR_system,IDEA_ES_Legislature,IDEA_ES_President,Lib_Dem_Index,Elect_Dem_Index,Legislative size,Dist_Mag_mean
9,0,2018,Guatemala ,GUA,0.087,0.088,0.655,0.659,0.214,0.203,-0.414,6.095,0,0.534,0.496,0.421,0.362,0.164,0.164,0.158,0.138,0.699,0.661,0.58,0.499,58.34,1.65,59.99,NA,7402.1,1.576,3.75,NA,NA,PR,List PR,TRS,0.429,0.6,158,10.72
9,0,2019,Guatemala ,GUA,0.087,0.088,0.655,0.659,0.214,0.203,-0.414,6.095,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.34,1.65,59.99,NA,NA,2.237,3.7,NA,NA,PR,List PR,TRS,0.415,0.586,160,10.72
10,0,1992,Honduras,HON,NA,NA,NA,NA,NA,NA,-2.519,NA,0,0,0,0,0,0.072,0.068,0.068,0.068,0.072,0.068,0.068,0.068,0.46,6.76,7.22,2.003,3094.6,3.119,8.76,3.06,51.8,PR,List PR,FPTP,0.275,0.504,128,7.1
10,0,1993,Honduras,HON,NA,NA,NA,NA,NA,NA,-2.519,NA,1,0,0,0,0,0.096,0.094,0.09,0.09,0.096,0.094,0.09,0.09,0.58,9.01,9.59,2.03,3216.9,3.54,10.75,NA,53.5,PR,List PR,FPTP,0.272,0.503,128,7.1
10,1,1994,Honduras,HON,0.21,0.274,1.019,1.163,0.447,0.482,-2.519,NA,0,0,0,0,0,0.096,0.094,0.09,0.09,0.096,0.094,0.09,0.09,0.58,9.01,9.59,2.03,3106,-2.579,21.73,NA,55,PR,List PR,FPTP,0.292,0.535,128,7.1
10,0,1995,Honduras,HON,0.21,0.274,1.019,1.163,0.447,0.482,-2.519,NA,0,0,0,0,0,0.096,0.094,0.09,0.09,0.096,0.094,0.09,0.09,0.58,9.01,9.59,2.03,3163.8,3.212,29.46,3.24,55.5,PR,List PR,FPTP,0.306,0.55,128,7.1
10,0,1996,Honduras,HON,0.21,0.274,1.019,1.163,0.447,0.482,-2.519,4.812,0,0,0,0,0,0.096,0.094,0.09,0.09,0.096,0.094,0.09,0.09,0.58,9.01,9.59,2.03,3210.3,-1.004,23.84,4.37,55.7,PR,List PR,FPTP,0.31,0.559,128,7.1
10,0,1997,Honduras,HON,0.21,0.274,1.019,1.163,0.447,0.482,-2.519,5.618,1,0.01,0.01,0,0,0.038,0.038,0.025,0.025,0.049,0.049,0.025,0.025,0.64,0.64,1.28,2.176,3303.3,1.641,20.2,3.32,52.7,PR,List PR,FPTP,0.312,0.559,133,7.1
10,1,1998,Honduras,HON,0.433,0.452,1.463,1.495,0.626,0.653,-2.519,6.045,0,0.01,0.01,0,0,0.038,0.038,0.025,0.025,0.049,0.049,0.025,0.025,0.64,0.64,1.28,2.176,3332.9,0.681,13.67,4.02,57.4,PR,List PR,FPTP,0.315,0.561,133,4.4
10,0,1999,Honduras,HON,0.433,0.452,1.463,1.495,0.626,0.653,-2.519,6.045,0,0.01,0.01,0,0,0.038,0.038,0.025,0.025,0.049,0.049,0.025,0.025,0.64,0.64,1.28,2.176,3215.2,-3.478,11.66,3.85,55.4,PR,List PR,FPTP,0.322,0.564,133,4.4
10,0,2000,Honduras,HON,0.433,0.452,1.463,1.495,0.626,0.653,-2.519,4.906,0,0.01,0.01,0,0,0.038,0.038,0.025,0.025,0.049,0.049,0.025,0.025,0.64,0.64,1.28,2.176,3335.7,4.397,11.05,NA,NA,PR,List PR,FPTP,0.33,0.564,133,4.4
10,0,2001,Honduras,HON,0.433,0.452,1.463,1.495,0.626,0.653,-2.519,4.817,1,0,0,0,0,0.088,0.088,0.068,0.068,0.088,0.088,0.068,0.068,0.53,8.93,9.46,2.411,3365.2,0.024,9.67,4,55.4,PR,List PR,FPTP,0.333,0.564,128,4.4
10,1,2002,Honduras,HON,1.214,1.703,2.448,2.9,1.027,1.203,-2.519,6.032,0,0,0,0,0,0.088,0.088,0.068,0.068,0.088,0.088,0.068,0.068,0.53,8.93,9.46,2.411,3431.3,1.099,7.69,4.02,55.7,PR,List PR,FPTP,0.334,0.562,128,4.4
10,0,2003,Honduras,HON,1.214,1.703,2.448,2.9,1.027,1.203,-2.519,5.236,0,0,0,0,0,0.088,0.088,0.068,0.068,0.088,0.088,0.068,0.068,0.53,8.93,9.46,2.411,3527.1,1.942,7.67,5.3,58.1,PR,List PR,FPTP,0.338,0.571,128,4.4
10,0,2004,Honduras,HON,1.214,1.703,2.448,2.9,1.027,1.203,-2.519,6.216,0,0,0,0,0,0.088,0.088,0.068,0.068,0.088,0.088,0.068,0.068,0.53,8.93,9.46,2.411,3686.7,3.656,8.11,5.99,58.1,PR,List PR,FPTP,0.338,0.571,128,4.4
10,0,2005,Honduras,HON,1.214,1.703,2.448,2.9,1.027,1.203,-2.519,5.817,1,0,0,0,0,0.091,0.047,0.047,0.047,0.091,0.047,0.047,0.047,0.64,5.85,6.49,2.411,3851.1,3.548,8.81,4.91,59.5,PR,List PR,FPTP,0.337,0.566,128,4.4
10,1,2006,Honduras,HON,0.502,1.424,1.574,2.652,0.694,0.836,-1.692,5.066,0,0,0,0,0,0.091,0.047,0.047,0.047,0.091,0.047,0.047,0.047,0.64,5.85,6.49,2.37,4045.3,4.12,5.58,3.57,57.5,PR,List PR,FPTP,0.317,0.524,128,4.4
10,0,2007,Honduras,HON,0.502,1.424,1.574,2.652,0.694,0.836,-1.692,4.474,0,0,0,0,0,0.091,0.047,0.047,0.047,0.091,0.047,0.047,0.047,0.64,5.85,6.49,2.37,4237.3,3.819,6.94,3.21,55.8,PR,List PR,FPTP,0.318,0.528,128,7.1
10,0,2008,Honduras,HON,0.502,1.424,1.574,2.652,0.694,0.836,-1.692,4.639,0,0,0,0,0,0.091,0.047,0.047,0.047,0.091,0.047,0.047,0.047,0.64,5.85,6.49,2.37,4358.8,1.98,11.4,3.16,55.5,PR,List PR,FPTP,0.323,0.528,128,7.1
10,0,2009,Honduras,HON,0.502,1.424,1.574,2.652,0.694,0.836,-0.064,5.619,1,0,0,0,0,0.119,0.111,0.111,0.111,0.119,0.111,0.111,0.111,1.97,11.11,13.08,2.37,4200.2,-4.464,5.5,3.29,51.3,PR,List PR,FPTP,0.297,0.474,128,7.1
10,1,2010,Honduras,HON,0.223,0.28,1.05,1.176,0.451,0.488,1.036,5.595,0,0,0,0,0,0.119,0.111,0.111,0.111,0.119,0.111,0.111,0.111,1.97,11.11,13.08,2.302,4305.9,1.652,4.7,4.12,53.1,PR,List PR,FPTP,0.244,0.412,128,7.1
10,0,2011,Honduras,HON,0.223,0.28,1.05,1.176,0.451,0.488,0.774,5.448,0,0,0,0,0,0.119,0.111,0.111,0.111,0.119,0.111,0.111,0.111,1.97,11.11,13.08,2.302,4421,1.837,6.76,4.47,56.2,PR,List PR,FPTP,0.252,0.419,128,7.1
10,0,2012,Honduras,HON,0.223,0.28,1.05,1.176,0.451,0.488,0.068,5.448,0,0,0,0,0,0.119,0.111,0.111,0.111,0.119,0.111,0.111,0.111,1.97,11.11,13.08,2.302,4518,2.2,5.2,3.75,56.1,PR,List PR,FPTP,0.242,0.417,128,7.1
10,0,2013,Honduras,HON,0.223,0.28,1.05,1.176,0.451,0.488,0.068,4.337,1,0.221,0.211,0.211,0.211,0.205,0.188,0.188,0.188,0.425,0.398,0.398,0.398,21.11,18.73,39.84,2.302,4561,0.948,5.16,5.65,52.6,PR,List PR,FPTP,0.26,0.421,128,7.1
10,1,2014,Honduras,HON,2.955,2.976,3.82,3.834,1.485,1.49,-0.316,4.337,0,0.221,0.211,0.211,0.211,0.205,0.188,0.188,0.188,0.425,0.398,0.398,0.398,21.11,18.73,39.84,3.582,4620,1.251,6.13,7.08,50.3,PR,List PR,FPTP,0.279,0.45,128,7.1
10,0,2015,Honduras,HON,2.955,2.976,3.82,3.834,1.485,1.49,-0.316,6.022,0,0.221,0.211,0.211,0.211,0.205,0.188,0.188,0.188,0.425,0.398,0.398,0.398,21.11,18.73,39.84,3.582,4706,2.047,3.16,6.15,49.8,PR,List PR,FPTP,0.255,0.446,128,7.1
10,0,2016,Honduras,HON,2.955,2.976,3.82,3.834,1.485,1.49,-0.316,7.226,0,0.221,0.211,0.211,0.211,0.205,0.188,0.188,0.188,0.425,0.398,0.398,0.398,21.11,18.73,39.84,3.582,4796,2.124,2.72,6.73,49.8,PR,List PR,FPTP,0.266,0.445,128,7.1
10,0,2017,Honduras,HON,2.955,2.976,3.82,3.834,1.485,1.49,0.636,6.919,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.11,18.73,39.84,NA,4941.3,3.084,3.93,5.53,49.4,PR,List PR,FPTP,0.259,0.445,128,7.1
10,1,2018,Honduras,HON,3.301,2.437,4.038,3.469,1.724,1.262,1.012,6.764,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5041.6,1.982,4.35,5.65,48.9,PR,List PR,FPTP,0.244,0.378,128,7.1
10,0,2019,Honduras,HON,3.301,2.437,4.038,3.469,1.724,1.262,1.012,6.764,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982,4.37,5.7,48.2,PR,List PR,FPTP,0.234,0.374,128,7.1
11,0,1992,Mexico ,MEX,NA,NA,NA,NA,NA,NA,-0.3,NA,0,0.082,0.064,0.041,0.041,0.138,0.1,0.054,0.054,0.22,0.163,0.095,0.095,NA,NA,NA,2.214,10262.2,1.683,15.51,3.24,52.6,Mixed,MMP,FPTP,0.22,0.439,500,16.6
11,0,1993,Mexico ,MEX,NA,NA,NA,NA,NA,NA,-0.3,NA,0,0.082,0.064,0.041,0.041,0.138,0.1,0.054,0.054,0.22,0.163,0.095,0.095,NA,NA,NA,2.214,10357.8,0.158,9.75,3.37,NA,Mixed,MMP,FPTP,0.224,0.448,500,16.6
11,1,1994,Mexico ,MEX,0.643,0.572,1.782,1.68,0.57,0.525,-0.107,NA,1,0.017,0,0,0,0.178,0.147,0.139,0.139,0.195,0.147,0.139,0.139,27.53,5.25,32.78,2.287,10721,3.159,6.97,4.44,52.8,Mixed,Parallel,FPTP,0.263,0.468,500,16.6
11,0,1995,Mexico ,MEX,0.643,0.572,1.782,1.68,0.57,0.525,-0.107,4.477,0,0.017,0,0,0,0.178,0.147,0.139,0.139,0.195,0.147,0.139,0.139,27.53,5.25,32.78,2.287,9945,-7.832,35,7.1,NA,Mixed,Parallel,FPTP,0.284,0.487,500,16.6
11,0,1996,Mexico ,MEX,0.643,0.572,1.782,1.68,0.57,0.525,-0.289,5.449,0,0.017,0,0,0,0.178,0.147,0.139,0.139,0.195,0.147,0.139,0.139,27.53,5.25,32.78,2.287,10386.5,5.072,34.38,5.47,53.6,Mixed,Parallel,FPTP,0.294,0.508,500,16.6
11,1,1997,Mexico ,MEX,1.47,1.434,2.694,2.661,1.021,1.01,-0.772,3.965,1,0.016,0,0,0,0.121,0.117,0.105,0.105,0.137,0.117,0.105,0.105,27.53,5.25,32.78,2.857,11030.3,5.194,20.63,4.24,NA,Mixed,MMP,FPTP,0.338,0.544,500,16.6
11,0,1998,Mexico ,MEX,1.47,1.434,2.694,2.661,1.021,1.01,-0.772,5.218,0,0.016,0,0,0,0.121,0.117,0.105,0.105,0.137,0.117,0.105,0.105,27.53,5.25,32.78,2.857,11510.9,3.582,15.93,3.73,51.7,Mixed,MMP,FPTP,0.372,0.594,500,16.6
11,0,1999,Mexico ,MEX,1.47,1.434,2.694,2.661,1.021,1.01,-0.772,5.218,0,0.016,0,0,0,0.121,0.117,0.105,0.105,0.137,0.117,0.105,0.105,27.53,5.25,32.78,2.857,11894.2,1.248,16.59,2.6,NA,Mixed,MMP,FPTP,0.373,0.597,500,16.6
11,1,2000,Mexico ,MEX,1.015,0.732,2.239,1.901,0.794,0.688,-0.982,4.306,1,0.062,0.032,0,0,0.102,0.102,0.102,0.102,0.164,0.134,0.102,0.102,55.98,6.62,62.6,2.749,12613.4,3.441,9.49,2.65,52.6,Mixed,MMP,FPTP,0.429,0.634,500,16.6
11,0,2001,Mexico ,MEX,1.015,0.732,2.239,1.901,0.794,0.688,-0.982,4.132,0,0.062,0.032,0,0,0.102,0.102,0.102,0.102,0.164,0.134,0.102,0.102,55.98,6.62,62.6,2.749,12565.5,-1.793,6.37,2.63,NA,Mixed,MMP,FPTP,0.484,0.676,500,16.6
11,0,2002,Mexico ,MEX,1.015,0.732,2.239,1.901,0.794,0.688,-0.982,4.16,0,0.062,0.032,0,0,0.102,0.102,0.102,0.102,0.164,0.134,0.102,0.102,55.98,6.62,62.6,2.749,12645.5,-1.403,5.03,3,50.1,Mixed,MMP,FPTP,0.492,0.685,500,16.6
11,1,2003,Mexico ,MEX,1.524,1.548,2.743,2.765,0.851,0.88,-0.982,5.443,1,0.148,0.115,0.071,0.071,0.111,0.111,0.111,0.111,0.259,0.226,0.181,0.181,55.98,6.62,62.6,3.014,12794,0.072,4.55,3.46,NA,Mixed,MMP,FPTP,0.498,0.693,500,16.6
11,0,2004,Mexico ,MEX,1.524,1.548,2.743,2.765,0.851,0.88,-0.982,5.493,0,0.148,0.115,0.071,0.071,0.111,0.111,0.111,0.111,0.259,0.226,0.181,0.181,55.98,6.62,62.6,3.014,13287.6,2.495,4.69,3.94,50,Mixed,MMP,FPTP,0.504,0.701,500,16.6
11,0,2005,Mexico ,MEX,1.524,1.548,2.743,2.765,0.851,0.88,-0.982,4.999,0,0.148,0.115,0.071,0.071,0.111,0.111,0.111,0.111,0.259,0.226,0.181,0.181,55.98,6.62,62.6,3.014,13655.8,0.87,3.99,3.56,50.1,Mixed,MMP,FPTP,0.504,0.701,500,16.6
11,1,2006,Mexico ,MEX,2.481,2.455,3.5,3.482,1.275,1.285,-0.524,4.443,1,0.163,0.149,0.071,0.071,0.095,0.094,0.094,0.094,0.259,0.243,0.165,0.165,67.15,7.32,74.47,3.514,14287.6,2.984,3.63,3.57,48.9,Mixed,MMP,FPTP,0.48,0.672,500,16.6
11,0,2007,Mexico ,MEX,2.481,2.455,3.5,3.482,1.275,1.285,-0.524,5.153,0,0.163,0.149,0.071,0.071,0.095,0.094,0.094,0.094,0.259,0.243,0.165,0.165,67.15,7.32,74.47,3.514,14684.7,0.783,3.97,3.63,NA,Mixed,MMP,FPTP,0.459,0.647,500,80.6
11,0,2008,Mexico ,MEX,2.481,2.455,3.5,3.482,1.275,1.285,-0.524,4.78,0,0.163,0.149,0.071,0.071,0.095,0.094,0.094,0.094,0.259,0.243,0.165,0.165,67.15,7.32,74.47,3.514,14808.1,-0.358,5.12,3.87,49.9,Mixed,MMP,FPTP,0.457,0.642,500,80.6
11,1,2009,Mexico ,MEX,0.853,1.087,2.052,2.317,0.715,0.78,-0.754,4.726,1,0.084,0.079,0.036,0.036,0.164,0.163,0.158,0.158,0.248,0.242,0.193,0.193,67.15,7.32,74.47,3.034,14027,-6.674,5.3,5.36,NA,Mixed,MMP,FPTP,0.46,0.645,500,80.6
11,0,2010,Mexico ,MEX,0.853,1.087,2.052,2.317,0.715,0.78,-0.754,4.718,0,0.084,0.079,0.036,0.036,0.164,0.163,0.158,0.158,0.248,0.242,0.193,0.193,67.15,7.32,74.47,3.034,14697.3,3.617,4.16,5.3,47.2,Mixed,MMP,FPTP,0.463,0.652,500,80.6
11,0,2011,Mexico ,MEX,0.853,1.087,2.052,2.317,0.715,0.78,-0.754,5.405,0,0.084,0.079,0.036,0.036,0.164,0.163,0.158,0.158,0.248,0.242,0.193,0.193,67.15,7.32,74.47,3.034,15210,2.227,3.41,5.17,NA,Mixed,MMP,FPTP,0.46,0.65,500,80.6
11,1,2012,Mexico ,MEX,2.527,2.671,3.533,3.632,1.222,1.253,-0.545,5.405,1,0.039,0.034,0,0,0.083,0.082,0.074,0.071,0.122,0.116,0.074,0.071,0,14.95,14.95,3.562,15639,2.247,4.11,4.89,48.7,Mixed,MMP,FPTP,0.46,0.648,500,80.6
11,0,2013,Mexico ,MEX,2.527,2.671,3.533,3.632,1.222,1.253,-0.745,4.347,0,0.039,0.034,0,0,0.083,0.082,0.074,0.071,0.122,0.116,0.074,0.071,0,14.95,14.95,3.562,15680,0.029,3.81,4.91,NA,Mixed,MMP,FPTP,0.42,0.619,500,80.6
11,0,2014,Mexico ,MEX,2.527,2.671,3.533,3.632,1.222,1.253,-0.745,4.347,0,0.039,0.034,0,0,0.083,0.082,0.074,0.071,0.122,0.116,0.074,0.071,0,14.95,14.95,3.562,15856,1.544,4.02,4.81,48.7,Mixed,MMP,FPTP,0.423,0.62,500,80.6
11,1,2015,Mexico ,MEX,2.354,2.42,3.409,3.457,1.186,1.27,-0.551,5.311,1,0.08,0.072,0.044,0.044,0.106,0.106,0.095,0.082,0.187,0.179,0.139,0.126,0,14.95,14.95,3.995,16096,2.019,2.72,4.31,NA,Mixed,MMP,FPTP,0.418,0.631,500,80.6
11,0,2016,Mexico ,MEX,2.354,2.42,3.409,3.457,1.186,1.27,-0.032,4.758,0,0.08,0.072,0.044,0.044,0.106,0.106,0.095,0.082,0.187,0.179,0.139,0.126,0,14.95,14.95,3.995,16133,1.403,2.82,3.86,46.3,Mixed,MMP,FPTP,0.423,0.635,500,80.6
11,0,2017,Mexico ,MEX,2.354,2.42,3.409,3.457,1.186,1.27,-0.223,5.541,0,0.08,0.072,0.044,0.044,0.106,0.106,0.095,0.082,0.187,0.179,0.139,0.126,0,14.95,14.95,NA,16308.6,0.931,6.04,3.42,NA,Mixed,MMP,FPTP,0.43,0.624,500,80.6
11,1,2018,Mexico ,MEX,1.754,1.694,2.943,2.893,1.019,1.043,-0.032,4.939,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.95,14.95,NA,16494.1,1.05,4.9,3.28,45.4,Mixed,MMP,FPTP,0.453,0.67,500,80.6
11,0,2019,Mexico ,MEX,1.754,1.694,2.943,2.893,1.019,1.043,1.258,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.139,3.64,3.48,NA,Mixed,MMP,FPTP,0.44,0.671,500,80.6
12,0,1992,Nicaragua ,NIC,NA,NA,NA,NA,NA,NA,0.662,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2.052,2163.4,-1.843,NA,NA,NA,PR,List PR,TRS,0.482,0.697,90,10
12,0,1993,Nicaragua ,NIC,NA,NA,NA,NA,NA,NA,0.662,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2.052,2114.7,-2.58,NA,NA,57.4,PR,List PR,TRS,0.494,0.7,90,10
12,0,1994,Nicaragua ,NIC,NA,NA,NA,NA,NA,NA,0.662,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2.052,2154.3,1.15,NA,NA,NA,PR,List PR,TRS,0.493,0.703,90,10
12,0,1995,Nicaragua ,NIC,NA,NA,NA,NA,NA,NA,0.662,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2.052,2264.1,3.791,NA,NA,NA,PR,List PR,TRS,0.498,0.703,90,10
12,0,1996,Nicaragua ,NIC,NA,NA,NA,NA,NA,NA,0.662,5.745,1,0.609,0.54,0.499,0.499,0.023,0.021,0.021,0.021,0.632,0.562,0.521,0.521,60.68,1.5,62.18,2.795,2395.2,4.339,NA,NA,NA,PR,List PR,TRS,0.465,0.691,90,7.6
12,1,1997,Nicaragua ,NIC,2.619,2.678,3.596,3.637,1.461,1.494,0.662,4.644,0,0.609,0.54,0.499,0.499,0.023,0.021,0.021,0.021,0.632,0.562,0.521,0.521,60.68,1.5,62.18,2.795,2482.7,2.113,NA,NA,NA,PR,List PR,TRS,0.423,0.648,90,7.6
12,0,1998,Nicaragua ,NIC,2.619,2.678,3.596,3.637,1.461,1.494,0.662,5.159,0,0.609,0.54,0.499,0.499,0.023,0.021,0.021,0.021,0.632,0.562,0.521,0.521,60.68,1.5,62.18,2.795,2569.8,1.959,NA,NA,54.4,PR,List PR,TRS,0.423,0.648,90,7.6
12,0,1999,Nicaragua ,NIC,2.619,2.678,3.596,3.637,1.461,1.494,0.662,5.159,0,0.609,0.54,0.499,0.499,0.023,0.021,0.021,0.021,0.632,0.562,0.521,0.521,60.68,1.5,62.18,2.795,2748.1,5.312,NA,NA,NA,PR,List PR,TRS,0.394,0.606,90,7.6
12,0,2000,Nicaragua ,NIC,2.619,2.678,3.596,3.637,1.461,1.494,-0.227,6.022,0,0.609,0.54,0.499,0.499,0.023,0.021,0.021,0.021,0.632,0.562,0.521,0.521,60.68,1.5,62.18,2.795,2858.5,2.494,7.07,NA,NA,PR,List PR,TRS,0.395,0.604,90,7.6
12,0,2001,Nicaragua ,NIC,2.619,2.678,3.596,3.637,1.461,1.494,-0.227,5.504,1,0.605,0.56,0.496,0.496,0.027,0.027,0.027,0.027,0.633,0.587,0.523,0.523,58.53,2.26,60.79,2.084,2944.2,1.439,5.99,4.12,52.9,PR,List PR,TRS,0.388,0.607,90,7.6
12,1,2002,Nicaragua ,NIC,6.288,6.167,5.572,5.519,2.431,2.385,0.66,6.053,0,0.605,0.56,0.496,0.496,0.027,0.027,0.027,0.027,0.633,0.587,0.523,0.523,58.53,2.26,60.79,2.084,2969.5,-0.674,3.75,NA,NA,PR,List PR,TRS,0.399,0.63,90,7.6
12,0,2003,Nicaragua ,NIC,6.288,6.167,5.572,5.519,2.431,2.385,0.66,5.745,0,0.605,0.56,0.496,0.496,0.027,0.027,0.027,0.027,0.633,0.587,0.523,0.523,58.53,2.26,60.79,2.084,3049.2,1.111,5.3,7.6,NA,PR,List PR,TRS,0.398,0.625,90,7.6
12,0,2004,Nicaragua ,NIC,6.288,6.167,5.572,5.519,2.431,2.385,0.66,6.212,0,0.605,0.56,0.496,0.496,0.027,0.027,0.027,0.027,0.633,0.587,0.523,0.523,58.53,2.26,60.79,2.084,3220.3,3.883,8.47,6.41,NA,PR,List PR,TRS,0.4,0.625,90,7.6
12,0,2005,Nicaragua ,NIC,6.288,6.167,5.572,5.519,2.431,2.385,0.66,6.215,0,0.605,0.56,0.496,0.496,0.027,0.027,0.027,0.027,0.633,0.587,0.523,0.523,58.53,2.26,60.79,2.084,3370.8,2.868,9.6,5.37,48.8,PR,List PR,TRS,0.4,0.625,90,7.6
12,0,2006,Nicaragua ,NIC,6.288,6.167,5.572,5.519,2.431,2.385,0.66,6.373,1,0.2,0.197,0.174,0.174,0.153,0.153,0.153,0.153,0.353,0.35,0.327,0.327,17.99,16.72,34.71,2.084,3525.6,2.734,9.14,5.31,NA,PR,List PR,TRS,0.356,0.605,90,7.6
12,1,2007,Nicaragua ,NIC,4.416,4.487,4.67,4.707,2.062,2.054,0.66,5.853,0,0.2,0.197,0.174,0.174,0.153,0.153,0.153,0.153,0.353,0.35,0.327,0.327,17.99,16.72,34.71,3.278,3729.9,3.642,11.13,4.89,NA,PR,List PR,TRS,0.243,0.492,90,7.6
12,0,2008,Nicaragua ,NIC,4.416,4.487,4.67,4.707,2.062,2.054,0.66,5.988,0,0.2,0.197,0.174,0.174,0.153,0.153,0.153,0.153,0.353,0.35,0.327,0.327,17.99,16.72,34.71,3.278,3856.6,2.023,19.83,6.2,NA,PR,List PR,TRS,0.221,0.468,90,7.6
12,0,2009,Nicaragua ,NIC,4.416,4.487,4.67,4.707,2.062,2.054,0.66,5.422,0,0.2,0.197,0.174,0.174,0.153,0.153,0.153,0.153,0.353,0.35,0.327,0.327,17.99,16.72,34.71,3.278,3772,-4.607,3.69,8.16,43.9,PR,List PR,TRS,0.217,0.469,90,7.6
12,0,2010,Nicaragua ,NIC,4.416,4.487,4.67,4.707,2.062,2.054,0.188,5.562,0,0.2,0.197,0.174,0.174,0.153,0.153,0.153,0.153,0.353,0.35,0.327,0.327,17.99,16.72,34.71,3.278,3917,3.002,5.46,7.83,NA,PR,List PR,TRS,0.213,0.466,90,7.6
12,0,2011,Nicaragua ,NIC,4.416,4.487,4.67,4.707,2.062,2.054,0.188,5.584,1,0.206,0.201,0.201,0.201,0.351,0.223,0.223,0.118,0.557,0.424,0.424,0.319,32.8,22.8,55.6,3.278,4189,4.894,8.08,NA,NA,PR,List PR,TRS,0.207,0.456,90,7.6
12,1,2012,Nicaragua ,NIC,2.689,2.615,3.644,3.594,1.495,1.454,0.188,5.584,0,0.206,0.201,0.201,0.201,0.351,0.223,0.223,0.118,0.557,0.424,0.424,0.319,32.8,22.8,55.6,1.963,4376,5.082,7.19,5.21,NA,PR,List PR,TRS,0.173,0.391,90,7.6
12,0,2013,Nicaragua ,NIC,2.689,2.615,3.644,3.594,1.495,1.454,0.188,5.959,0,0.206,0.201,0.201,0.201,0.351,0.223,0.223,0.118,0.557,0.424,0.424,0.319,32.8,22.8,55.6,1.963,4527,3.543,7.14,5.28,NA,PR,List PR,TRS,0.143,0.344,90,7.6
12,0,2014,Nicaragua ,NIC,2.689,2.615,3.644,3.594,1.495,1.454,0.188,5.959,0,0.206,0.201,0.201,0.201,0.351,0.223,0.223,0.118,0.557,0.424,0.424,0.319,32.8,22.8,55.6,1.963,4685,3.417,6.04,4.52,46.2,PR,List PR,TRS,0.142,0.339,90,7.6
12,0,2015,Nicaragua ,NIC,2.689,2.615,3.644,3.594,1.495,1.454,0.188,5.875,0,0.206,0.201,0.201,0.201,0.351,0.223,0.223,0.118,0.557,0.424,0.424,0.319,32.8,22.8,55.6,1.963,4866,3.436,4,4.7,NA,PR,List PR,TRS,0.14,0.338,90,7.6
12,0,2016,Nicaragua ,NIC,2.689,2.615,3.644,3.594,1.495,1.454,0.188,5.841,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.79,22.79,1.963,5045,3.224,3.52,3.9,NA,PR,List PR,FPTP,0.136,0.334,90,7.6
12,1,2017,Nicaragua ,NIC,4.672,4.823,4.803,4.88,1.523,1.572,0.188,6.116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.79,22.79,NA,5214,3.305,3.85,3.3,NA,PR,List PR,FPTP,0.114,0.297,90,7.6
12,0,2018,Nicaragua ,NIC,4.672,4.823,4.803,4.88,1.523,1.572,1.443,5.625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.79,22.79,NA,4952.5,-5.148,4.95,5.2,NA,PR,List PR,FPTP,0.063,0.241,90,7.6
12,0,2019,Nicaragua ,NIC,4.672,4.823,4.803,4.88,1.523,1.572,1.443,5.625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.79,22.79,NA,NA,-5.054,5.38,NA,NA,PR,List PR,FPTP,0.058,0.235,90,7.6
13,0,1992,Panama ,PAN,NA,NA,NA,NA,NA,NA,-0.751,NA,0,0.083,0.061,0.051,0.051,0.391,0.25,0.236,0.236,0.474,0.312,0.287,0.287,NA,NA,NA,3.719,8148.6,5.982,1.82,14.67,NA,PR,"#FPTP<br />
#List PR",FPTP,0.533,0.713,72,NA
