,iso3c,year,Code_Country,Ref_Y,Country,TyH_Vote,TyH_Seats,Dalton_Vote,Dalton_Seats,Knutsen_Vote,Knutsen_Seats,VDEM_pol,Dalton_OP,election,party_replacement_v,Volat_A_Cohen_2pct,Volat_A_Cohen_5pct,Volat_A_Cohen_7pct,stable_party_v,Volat_B_Cohen_2pct,Volat_B_Cohen_5pct,Volat_B_Cohen_7pct,volatility,Evolat_Cohen_2pct,Evolat_Cohen_5pct,Evolat_Cohen_7pct,Volat_A_Schmidt,Volat_B_Schmidt,Evolat_Schmidt,Enph_Schmidt,gdppc,gdp_growth,inflation,unemployment,gini,PR_system,IDEA_ES_Legislature,IDEA_ES_President,Lib_Dem_Index,Elect_Dem_Index,Legislative.size,Dist_Mag_mean,iso2c,country,GC.DOD.TOTL.GD.ZS,NY.GDP.MKTP.KD.ZG,NY.GDP.MKTP.KD,FS.AST.PRVT.GD.ZS,BN.CAB.XOKA.GD.ZS,SP.POP.DPND,NY.GDP.PCAP.KD,NE.TRD.GNFS.ZS,BX.KLT.DINV.WD.GD.ZS,NE.CON.GOVT.ZS,region,capital,longitude,latitude,income,lending,gdppc_wb,gdpgrowth_wb,gdpconstant_wb,domesticcredit,debt,currentacc,pop,trade,fdi,spending
44,BOL,2007,2,0,Bolivia,3.851,3.902,4.361,4.39,1.845,1.87,1.258,4.069,0,0.453,0.442,0.412,0.384,0.308,0.206,0.188,0.188,0.76,0.649,0.6,0.572,43.39,26.36,69.75,2.365,4713.5,2.781,8.71,5.18,54.5,Mixed,MMP,Other,0.462,0.725,130,1.69,BO,Bolivia,,4.564384269,22117185837,36.96842807,12.12823115,70.8126417,2313.891227,76.06191145,2.791837856,14.0586525,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD,2313.891227,4.564384269,22117185837,36.96842807,,12.12823115,70.8126417,76.06191145,2.791837856,14.0586525
45,BOL,2008,2,0,Bolivia,3.851,3.902,4.361,4.39,1.845,1.87,1.258,3.556,0,0.453,0.442,0.412,0.384,0.308,0.206,0.188,0.188,0.76,0.649,0.6,0.572,43.39,26.36,69.75,2.365,4924,4.369,14.01,2.6,50.8,Mixed,MMP,Other,0.461,0.73,130,1.69,BO,Bolivia,,6.148497875,23477060538,34.69262451,11.95070326,70.00478985,2414.973449,82.8670209,3.072601833,13.27737469,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD,2414.973449,6.148497875,23477060538,34.69262451,,11.95070326,70.00478985,82.8670209,3.072601833,13.27737469
46,BOL,2009,2,0,Bolivia,3.851,3.902,4.361,4.39,1.845,1.87,1.05,3.464,1,0.999,0.987,0.964,0.936,0,0,0,0,0.999,0.987,0.964,0.936,41.02,5.24,46.26,2.365,5011.3,1.649,3.35,2.97,49.2,Mixed,MMP,TRS,0.449,0.729,130,1.69,BO,Bolivia,,3.356999574,24265185360,37.01821574,4.691697614,69.1824063,2454.80029,68.62707391,2.439678146,14.70876484,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD,2454.80029,3.356999574,24265185360,37.01821574,,4.691697614,69.1824063,68.62707391,2.439678146,14.70876484
47,BOL,2010,2,1,Bolivia,1.618,1.709,2.826,2.905,1.104,1.166,0.895,3.272,0,0.999,0.987,0.964,0.936,0,0,0,0,0.999,0.987,0.964,0.936,41.02,5.24,46.26,1.852,5141.8,2.429,2.5,,,Mixed,MMP,TRS,0.411,0.687,130,1.69,BO,Bolivia,,4.126722591,25266542246,40.342284,4.446626282,68.36909652,2514.434826,75.51162625,3.165443564,13.83121845,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD,2514.434826,4.126722591,25266542246,40.342284,,4.446626282,68.36909652,75.51162625,3.165443564,13.83121845
48,BOL,2011,2,0,Bolivia,1.618,1.709,2.826,2.905,1.104,1.166,0.895,3.977,0,0.999,0.987,0.964,0.936,0,0,0,0,0.999,0.987,0.964,0.936,41.02,5.24,46.26,1.852,5331,3.511,9.88,2.25,46.1,Mixed,MMP,TRS,0.412,0.684,130,1.69,BO,Bolivia,,5.204092443,26581436462,40.79309633,2.241806894,67.5526014,2602.718496,82.48039542,3.584442149,13.77710153,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD,2602.718496,5.204092443,26581436462,40.79309633,,2.241806894,67.5526014,82.48039542,3.584442149,13.77710153
49,BOL,2012,2,0,Bolivia,1.618,1.709,2.826,2.905,1.104,1.166,0.68,3.977,0,0.999,0.987,0.964,0.936,0,0,0,0,0.999,0.987,0.964,0.936,41.02,5.24,46.26,1.852,5511,3.454,4.52,2.07,46.6,Mixed,MMP,TRS,0.407,0.686,130,1.69,BO,Bolivia,,5.122275581,27943010891,44.13690591,7.273677909,66.77544317,2692.607497,84.94876117,3.913550146,13.43962697,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD,2692.607497,5.122275581,27943010891,44.13690591,,7.273677909,66.77544317,84.94876117,3.913550146,13.43962697
50,BOL,2013,2,0,Bolivia,1.618,1.709,2.826,2.905,1.104,1.166,0.68,3.248,0,0.999,0.987,0.964,0.936,0,0,0,0,0.999,0.987,0.964,0.936,41.02,5.24,46.26,1.852,5789,5.128,5.74,2.44,47.6,Mixed,MMP,TRS,0.412,0.67,130,1.69,BO,Bolivia,,6.796011428,29842021104,46.67965721,3.437720627,66.00894798,2830.673459,81.23090753,5.706622119,13.84151434,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD,2830.673459,6.796011428,29842021104,46.67965721,,3.437720627,66.00894798,81.23090753,5.706622119,13.84151434
51,BOL,2014,2,0,Bolivia,1.618,1.709,2.826,2.905,1.104,1.166,0.68,3.248,1,0.376,0.369,0.33,0.301,0.014,0.014,0.014,0.014,0.39,0.384,0.344,0.316,37.2,1.43,38.63,1.906,6007,3.844,5.77,2.02,47.8,Mixed,MMP,TRS,0.404,0.658,130,1.69,BO,Bolivia,,5.460569506,31471565409,50.32242011,1.716048836,65.21074463,2939.477461,85.26446956,1.989824856,14.70704664,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD,2939.477461,5.460569506,31471565409,50.32242011,,1.716048836,65.21074463,85.26446956,1.989824856,14.70704664
52,BOL,2015,2,1,Bolivia,3.805,3.818,4.335,4.342,1.814,1.826,0.68,3.979,0,0.376,0.369,0.33,0.301,0.014,0.014,0.014,0.014,0.39,0.384,0.344,0.316,37.2,1.43,38.63,1.906,6200,3.283,4.06,3.11,46.7,Mixed,MMP,TRS,0.38,0.627,130,1.69,BO,Bolivia,,4.85718718,33000198249,58.06611719,-5.867265944,64.36850543,3035.971655,67.93284519,1.68072788,17.49525823,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD,3035.971655,4.85718718,33000198249,58.06611719,,-5.867265944,64.36850543,67.93284519,1.68072788,17.49525823
53,BOL,2016,2,0,Bolivia,3.805,3.818,4.335,4.342,1.814,1.826,1.31,3.993,0,0.376,0.369,0.33,0.301,0.014,0.014,0.014,0.014,0.39,0.384,0.344,0.316,37.2,1.43,38.63,1.906,6355,2.732,3.62,3.5,45.3,Mixed,MMP,TRS,0.377,0.63,130,1.69,BO,Bolivia,,4.263920864,34407300587,63.97377312,-5.619272159,63.62346658,3118.913683,56.4010345,0.988080149,17.4582522,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD,3118.913683,4.263920864,34407300587,63.97377312,,-5.619272159,63.62346658,56.4010345,0.988080149,17.4582522
54,BOL,2017,2,0,Bolivia,3.805,3.818,4.335,4.342,1.814,1.826,1.31,5.376,0,0.376,0.369,0.33,0.301,0.014,0.014,0.014,0.014,0.39,0.384,0.344,0.316,37.2,1.43,38.63,1.906,6521.4,2.696,2.82,3.65,44.6,Mixed,MMP,TRS,0.377,0.63,130,1.69,BO,Bolivia,,4.195206334,35850757841,64.53471269,-5.060811788,62.81472581,3203.004439,56.70465276,1.899493281,17.02164003,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD,3203.004439,4.195206334,35850757841,64.53471269,,-5.060811788,62.81472581,56.70465276,1.899493281,17.02164003
55,BOL,2018,2,0,Bolivia,3.805,3.818,4.335,4.342,1.814,1.826,1.31,4.816,0,0.376,0.369,0.33,0.301,0.014,0.014,0.014,0.014,0.39,0.384,0.344,0.316,37.2,1.43,38.63,,6695.8,2.752,2.27,3.52,42.6,Mixed,MMP,TRS,0.357,0.614,130,1.69,BO,Bolivia,,4.223623653,37364958928,67.8542925,-4.281655221,61.9839616,3291.156361,57.10996461,0.750524781,17.52564469,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD,3291.156361,4.223623653,37364958928,67.8542925,,-4.281655221,61.9839616,57.10996461,0.750524781,17.52564469
56,BOL,2019,2,0,Bolivia,3.805,3.818,4.335,4.342,1.814,1.826,1.561,,,,,,,,,,,,,,,37.2,1.43,38.63,,,0.797,1.84,3.82,41.6,Mixed,MMP,TRS,0.318,0.561,130,1.69,BO,Bolivia,,2.21670564,38193230080,71.19817309,-3.367385766,61.19645267,3317.370947,56.39730673,-0.529735011,18.143092,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD,3317.370947,2.21670564,38193230080,71.19817309,,-3.367385766,61.19645267,56.39730673,-0.529735011,18.143092
57,BRA,1992,3,0,Brazil,,,,,,,1.421,,0,0.109,0.085,0.085,0.085,0.244,0.23,0.213,0.208,0.354,0.315,0.299,0.293,,,,9.668,7812.8,-2.152,951.96,6.42,53.2,PR,List PR, TRS,0.729,0.849,513,19,BR,Brazil,,-0.544072051,9.21637E+11,84.46590697,1.855339328,63.18771996,5974.590065,19.25337576,0.627993818,17.06301646,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,5974.590065,-0.544072051,9.21637E+11,84.46590697,,1.855339328,63.18771996,19.25337576,0.627993818,17.06301646
58,BRA,1993,3,0,Brazil,,,,,,,0.27,,0,0.109,0.085,0.085,0.085,0.244,0.23,0.213,0.208,0.354,0.315,0.299,0.293,,,,8.492,8166.2,2.937,1927.38,6.03,60.1,PR,List PR, TRS,0.731,0.851,513,19,BR,Brazil,,4.924690005,9.67024E+11,134.1135893,0.005430418,62.25596421,6165.316865,19.59932057,0.350804999,17.66402306,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,6165.316865,4.924690005,9.67024E+11,134.1135893,,0.005430418,62.25596421,19.59932057,0.350804999,17.66402306
59,BRA,1994,3,1,Brazil,,,,,,,0.27,,1,0.159,0.141,0.126,0.091,0.118,0.068,0.063,0.06,0.276,0.209,0.188,0.152,23.64,36.21,59.85,8.489,8615.7,3.628,2075.89,,,PR,List PR, TRS,0.736,0.859,513,19,BR,Brazil,,5.852870364,1.02362E+12,69.52319942,-0.21946444,61.20806596,6420.407392,18.6747598,0.584730927,17.86571651,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,6420.407392,5.852870364,1.02362E+12,69.52319942,,-0.21946444,61.20806596,18.6747598,0.584730927,17.86571651
60,BRA,1995,3,0,Brazil,,,,,,,0.27,5.511,0,0.159,0.141,0.126,0.091,0.118,0.068,0.063,0.06,0.276,0.209,0.188,0.152,23.64,36.21,59.85,7.286,8951.7,2.749,66.01,6.42,59.6,PR,List PR, TRS,0.741,0.863,513,19,BR,Brazil,,4.223793634,1.06686E+12,43.49452482,-2.357365694,60.0289933,6584.739221,16.98446,0.631585791,20.92792486,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,6584.739221,4.223793634,1.06686E+12,43.49452482,,-2.357365694,60.0289933,16.98446,0.631585791,20.92792486
61,BRA,1996,3,0,Brazil,,,,,,,0.27,5.73,0,0.159,0.141,0.126,0.091,0.118,0.068,0.063,0.06,0.276,0.209,0.188,0.152,23.64,36.21,59.85,6.908,9124.5,0.596,15.76,7.25,59.9,PR,List PR, TRS,0.741,0.866,513,19,BR,Brazil,,2.208864051,1.09042E+12,40.77849368,-2.733687371,58.9500104,6624.100372,15.63559148,1.475965411,19.75082651,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,6624.100372,2.208864051,1.09042E+12,40.77849368,,-2.733687371,58.9500104,15.63559148,1.475965411,19.75082651
62,BRA,1997,3,0,Brazil,,,,,,,0.27,4.408,0,0.159,0.141,0.126,0.091,0.118,0.068,0.063,0.06,0.276,0.209,0.188,0.152,23.64,36.21,59.85,6.653,9410,1.791,6.93,8.16,59.8,PR,List PR, TRS,0.741,0.866,513,19,BR,Brazil,,3.394845985,1.12744E+12,40.85223717,-3.467437996,57.77414577,6742.711741,16.57620926,2.150452394,19.5352948,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,6742.711741,3.394845985,1.12744E+12,40.85223717,,-3.467437996,57.77414577,16.57620926,2.150452394,19.5352948
63,BRA,1998,3,1,Brazil,,,,,,,0.27,5.285,1,0.157,0.138,0.138,0.103,0.097,0.089,0.078,0.067,0.254,0.227,0.215,0.171,12.01,5.56,17.57,8.156,9419.1,-1.184,3.2,9.42,59.6,PR,List PR, TRS,0.741,0.866,513,19,BR,Brazil,,0.338097902,1.13125E+12,29.53226057,-3.911799537,56.55985459,6662.853439,16.43858493,3.340887134,20.07053158,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,6662.853439,0.338097902,1.13125E+12,29.53226057,,-3.911799537,56.55985459,16.43858493,3.340887134,20.07053158
64,BRA,1999,3,0,Brazil,,,,,,,0.27,5.285,0,0.157,0.138,0.138,0.103,0.097,0.089,0.078,0.067,0.254,0.227,0.215,0.171,12.01,5.56,17.57,7.133,9441.8,-1.009,4.86,10.21,59,PR,List PR, TRS,0.741,0.866,513,19,BR,Brazil,,0.467937567,1.13655E+12,29.8269102,-4.305287112,55.38668986,6595.616099,20.98216647,4.733769827,19.78269077,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,6595.616099,0.467937567,1.13655E+12,29.8269102,,-4.305287112,55.38668986,20.98216647,4.733769827,19.78269077
65,BRA,2000,3,0,Brazil,,,,,,,0.27,5.183,0,0.157,0.138,0.138,0.103,0.097,0.089,0.078,0.067,0.254,0.227,0.215,0.171,12.01,5.56,17.57,7.133,9834.4,2.912,7.04,,,PR,List PR, TRS,0.749,0.87,513,19,BR,Brazil,,4.387949444,1.18642E+12,31.14098578,-3.80802597,54.29089709,6787.668992,22.63976136,5.033917141,18.76784574,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,6787.668992,4.387949444,1.18642E+12,31.14098578,,-3.80802597,54.29089709,22.63976136,5.033917141,18.76784574
66,BRA,2001,3,0,Brazil,,,,,,,0.27,5.843,0,0.157,0.138,0.138,0.103,0.097,0.089,0.078,0.067,0.254,0.227,0.215,0.171,12.01,5.56,17.57,7.133,9953.3,0.013,6.84,9.61,58.4,PR,List PR, TRS,0.749,0.87,513,19,BR,Brazil,,1.389896404,1.20291E+12,29.00403802,-4.235658681,53.44215575,6788.576562,26.93628502,4.147593261,19.34329502,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,6788.576562,1.389896404,1.20291E+12,29.00403802,,-4.235658681,53.44215575,26.93628502,4.147593261,19.34329502
67,BRA,2002,3,0,Brazil,,,,,,,-0.185,5.808,1,0.004,0,0,0,0.147,0.134,0.101,0.088,0.152,0.134,0.101,0.088,11.02,22.81,33.83,7.133,10245.1,1.709,8.45,9.37,58.1,PR,List PR, TRS,0.748,0.869,513,19,BR,Brazil,,3.053461857,1.23964E+12,29.64514194,-1.597200402,52.57791741,6904.625307,27.61835741,3.253580633,19.80966234,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,6904.625307,3.053461857,1.23964E+12,29.64514194,,-1.597200402,52.57791741,27.61835741,3.253580633,19.80966234
68,BRA,2003,3,1,Brazil,1.193,1.423,2.427,2.651,0.818,0.992,-0.185,5.865,0,0.004,0,0,0,0.147,0.134,0.101,0.088,0.152,0.134,0.101,0.088,11.02,22.81,33.83,8.492,10354.6,-0.123,14.71,9.99,57.6,PR,List PR, TRS,0.749,0.869,513,19,BR,Brazil,,1.140828999,1.25378E+12,27.68566994,0.642666421,51.72325403,6896.137194,28.14038472,1.813400594,19.07747849,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,6896.137194,1.140828999,1.25378E+12,27.68566994,,0.642666421,51.72325403,28.14038472,1.813400594,19.07747849
69,BRA,2004,3,0,Brazil,1.193,1.423,2.427,2.651,0.818,0.992,-0.185,4.56,0,0.004,0,0,0,0.147,0.134,0.101,0.088,0.152,0.134,0.101,0.088,11.02,22.81,33.83,9.446,10949.7,4.497,6.6,9.11,56.5,PR,List PR, TRS,0.749,0.869,513,19,BR,Brazil,,5.759964637,1.326E+12,29.37277026,1.657373199,50.89021807,7206.261798,29.67825248,2.71353208,18.46758392,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,7206.261798,5.759964637,1.326E+12,29.37277026,,1.657373199,50.89021807,29.67825248,2.71353208,18.46758392
70,BRA,2005,3,0,Brazil,1.193,1.423,2.427,2.651,0.818,0.992,-0.185,5.136,0,0.004,0,0,0,0.147,0.134,0.101,0.088,0.152,0.134,0.101,0.088,11.02,22.81,33.83,9.446,11305.8,2.026,6.87,9.57,56.3,PR,List PR, TRS,0.789,0.884,513,19,BR,Brazil,,3.202132062,1.36846E+12,31.83978416,1.552581956,50.0762423,7352.282586,27.08679521,1.733893572,18.89000143,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,7352.282586,3.202132062,1.36846E+12,31.83978416,,1.552581956,50.0762423,27.08679521,1.733893572,18.89000143
71,BRA,2006,3,0,Brazil,1.193,1.423,2.427,2.651,0.818,0.992,-0.185,4.55,1,0.089,0.075,0.075,0.075,0.087,0.061,0.044,0.039,0.175,0.135,0.119,0.113,19.93,9.3,29.23,9.237,11766.6,2.835,4.18,8.64,55.6,PR,List PR, TRS,0.788,0.884,513,19,BR,Brazil,63.95235634,3.961988709,1.42268E+12,35.42516667,1.181714492,49.24145143,7560.70204,26.04169988,1.753125435,19.03891693,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,7560.70204,3.961988709,1.42268E+12,35.42516667,63.95235634,1.181714492,49.24145143,26.04169988,1.753125435,19.03891693
72,BRA,2007,3,1,Brazil,0.657,1.505,1.801,2.726,0.564,0.946,-0.185,4.387,0,0.089,0.075,0.075,0.075,0.087,0.061,0.044,0.039,0.175,0.135,0.119,0.113,19.93,9.3,29.23,9.317,12500,4.975,3.64,8.33,54.9,PR,List PR, TRS,0.78,0.875,513,19,BR,Brazil,62.45168349,6.069870607,1.50903E+12,40.69093794,0.030390421,48.45965369,7936.824428,25.29261137,3.190826559,18.94298761,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,7936.824428,6.069870607,1.50903E+12,40.69093794,62.45168349,0.030390421,48.45965369,25.29261137,3.190826559,18.94298761
73,BRA,2008,3,0,Brazil,0.657,1.505,1.801,2.726,0.564,0.946,-0.185,3.89,0,0.089,0.075,0.075,0.075,0.087,0.061,0.044,0.039,0.175,0.135,0.119,0.113,19.93,9.3,29.23,9.317,13164,4.054,5.68,7.34,54,PR,List PR, TRS,0.78,0.875,513,19,BR,Brazil,60.65593049,5.094195448,1.5859E+12,45.78225599,-1.82417505,47.71544605,8258.615884,27.25756942,2.990608926,18.83939288,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,8258.615884,5.094195448,1.5859E+12,45.78225599,60.65593049,-1.82417505,47.71544605,27.25756942,2.990608926,18.83939288
74,BRA,2009,3,0,Brazil,0.657,1.505,1.801,2.726,0.564,0.946,-0.185,4.347,0,0.089,0.075,0.075,0.075,0.087,0.061,0.044,0.039,0.175,0.135,0.119,0.113,19.93,9.3,29.23,9.317,13180.9,-1.082,4.89,8.52,53.7,PR,List PR, TRS,0.78,0.875,513,19,BR,Brazil,63.80782743,-0.125812003,1.58391E+12,47.49428984,-1.585417927,46.99178828,8169.26242,22.1059756,1.888482404,19.6506384,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,8169.26242,-0.125812003,1.58391E+12,47.49428984,63.80782743,-1.585417927,46.99178828,22.1059756,1.888482404,19.6506384
75,BRA,2010,3,0,Brazil,0.657,1.505,1.801,2.726,0.564,0.946,0.119,3.535,1,0.159,0.153,0.13,0.13,0.07,0.054,0.034,0.031,0.229,0.207,0.164,0.161,1.8,10.9,12.7,9.317,14215.6,6.524,5.04,,,PR,List PR, TRS,0.786,0.881,513,19,BR,Brazil,61.31878046,7.528225818,1.70315E+12,52.76465763,-3.587268878,46.29330005,8702.255331,22.77217811,3.73001227,19.01685785,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,8702.255331,7.528225818,1.70315E+12,52.76465763,61.31878046,-3.587268878,46.29330005,22.77217811,3.73001227,19.01685785
76,BRA,2011,3,1,Brazil,1.345,1.435,2.577,2.662,0.902,0.972,0.119,3.938,0,0.159,0.153,0.13,0.13,0.07,0.054,0.034,0.031,0.229,0.207,0.164,0.161,1.8,10.9,12.7,10.444,14831,3.026,6.64,6.92,52.9,PR,List PR, TRS,0.795,0.887,513,19,BR,Brazil,59.3416583,3.974423079,1.77084E+12,58.0784911,-2.923671607,45.65736361,8965.620557,23.93440518,3.915179541,18.66925693,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,8965.620557,3.974423079,1.77084E+12,58.0784911,59.3416583,-2.923671607,45.65736361,23.93440518,3.915179541,18.66925693
77,BRA,2012,3,0,Brazil,1.345,1.435,2.577,2.662,0.902,0.972,0.119,3.938,0,0.159,0.153,0.13,0.13,0.07,0.054,0.034,0.031,0.229,0.207,0.164,0.161,1.8,10.9,12.7,10.444,14985,1.015,5.4,7.19,53.5,PR,List PR, TRS,0.789,0.878,513,19,BR,Brazil,59.84949,1.921175985,1.80486E+12,62.5192932,-3.424900015,45.07954918,9056.580438,25.11427361,3.754962108,18.53010326,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,9056.580438,1.921175985,1.80486E+12,62.5192932,59.84949,-3.424900015,45.07954918,25.11427361,3.754962108,18.53010326
78,BRA,2013,3,0,Brazil,1.345,1.435,2.577,2.662,0.902,0.972,1.046,3.115,0,0.159,0.153,0.13,0.13,0.07,0.054,0.034,0.031,0.229,0.207,0.164,0.161,1.8,10.9,12.7,10.444,15306,2.109,6.2,6.98,52.8,PR,List PR, TRS,0.795,0.884,513,19,BR,Brazil,57.22840938,3.00482267,1.85909E+12,64.23057382,-3.234783523,44.56021842,9247.573381,25.78595733,3.041509229,18.89247901,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,9247.573381,3.00482267,1.85909E+12,64.23057382,57.22840938,-3.234783523,44.56021842,25.78595733,3.041509229,18.89247901
79,BRA,2014,3,0,Brazil,1.345,1.435,2.577,2.662,0.902,0.972,1.389,3.115,1,0.058,0.045,0.031,0,0.115,0.097,0.039,0.027,0.174,0.141,0.07,0.027,20.67,3.13,23.8,10.444,15258,-0.352,6.33,6.66,52.1,PR,List PR, TRS,0.793,0.883,513,19,BR,Brazil,58.45727111,0.50395574,1.86846E+12,66.02851039,-4.139961508,44.11169735,9214.977244,24.68540582,3.571352613,19.15353871,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,9214.977244,0.50395574,1.86846E+12,66.02851039,58.45727111,-4.139961508,44.11169735,24.68540582,3.571352613,19.15353871
80,BRA,2015,3,0,Brazil,,,,,,,1.389,4.245,0,0.058,0.045,0.031,0,0.115,0.097,0.039,0.027,0.174,0.141,0.07,0.027,20.67,3.13,23.8,13.216,15826,-4.351,9.03,8.43,51.9,PR,List PR, TRS,0.785,0.876,513,19,BR,Brazil,67.53755403,-3.545763393,1.80221E+12,66.82970064,-3.040102904,43.7481058,8813.989806,26.95362594,3.592149731,19.77681995,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,8813.989806,-3.545763393,1.80221E+12,66.82970064,67.53755403,-3.040102904,43.7481058,26.95362594,3.592149731,19.77681995
81,BRA,2016,3,0,Brazil,,,,,,,2.305,5.367,0,0.058,0.045,0.031,0,0.115,0.097,0.039,0.027,0.174,0.141,0.07,0.027,20.67,3.13,23.8,13.216,13873,-4.069,8.74,11.6,53.3,PR,List PR, TRS,0.69,0.806,513,19,BR,Brazil,73.41880381,-3.275916906,1.74317E+12,62.19400697,-1.362996921,43.57751319,8455.312342,24.53368208,4.137378539,20.37929743,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,8455.312342,-3.275916906,1.74317E+12,62.19400697,73.41880381,-1.362996921,43.57751319,24.53368208,4.137378539,20.37929743
82,BRA,2017,3,0,Brazil,,,,,,,2.305,4.404,0,0.058,0.045,0.031,0,0.115,0.097,0.039,0.027,0.174,0.141,0.07,0.027,20.67,3.13,23.8,,13951.6,0.508,3.45,12.82,53.3,PR,List PR, TRS,0.626,0.772,513,19,BR,Brazil,,1.322869054,1.76623E+12,59.4843093,-1.067755218,43.45006018,8498.293906,24.31973437,3.338260284,20.1619047,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,8498.293906,1.322869054,1.76623E+12,59.4843093,,-1.067755218,43.45006018,24.31973437,3.338260284,20.1619047
83,BRA,2018,3,0,Brazil,,,,,,,2.993,5.363,1,,,,,,,,,,,,,,,,,14033.6,0.526,3.66,12.33,53.9,PR,List PR, TRS,0.599,0.762,513,19,BR,Brazil,,1.783666761,1.79774E+12,60.21834794,-2.684327178,43.38337973,8582.338637,28.87620337,4.077487084,19.89508778,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,8582.338637,1.783666761,1.79774E+12,60.21834794,,-2.684327178,43.38337973,28.87620337,4.077487084,19.89508778
84,BRA,2019,3,0,Brazil,,,,,,,2.993,,0,,,,,,,,,,,,,,,,,,0.379,3.73,11.93,53.4,PR,List PR, TRS,0.523,0.693,513,19,BR,Brazil,,1.220777823,1.81968E+12,62.79050507,-3.471430963,43.39138153,8622.066599,28.89025787,3.692673304,19.98358128,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD,8622.066599,1.220777823,1.81968E+12,62.79050507,,-3.471430963,43.39138153,28.89025787,3.692673304,19.98358128
85,CHL,1992,4,0,Chile,,,,,,,-1.649,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5.056,11773.3,9.347,15.43,4.35,54.8,PR,List PR,TRS,0.76,0.828,120,2,CL,Chile,,11.16670773,86050073040,,-2.081831827,56.35831191,6271.954412,56.25405055,2.036579343,9.673892844,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD,6271.954412,11.16670773,86050073040,,,-2.081831827,56.35831191,56.25405055,2.036579343,9.673892844
86,CHL,1993,4,0,Chile,,,,,,,-1.649,,1,0.108,0.074,0.025,0,0.151,0.098,0.087,0.087,0.258,0.172,0.112,0.087,16.52,3.9,20.42,5.056,12296.9,4.868,12.73,4.49,,PR,List PR,TRS,0.756,0.825,120,2,CL,Chile,,6.588783827,91719726336,,-5.177110117,56.29766569,6577.279343,53.6090644,2.098066372,10.03354285,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD,6577.279343,6.588783827,91719726336,,,-5.177110117,56.29766569,53.6090644,2.098066372,10.03354285
